Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
9,12/30/2017,1.6,Suriname,,31,,1,12/30/2017,31,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,31,,1,12/30/2017,31,28,2017,53
0,10/7/2017,0,Uruguay,0,31,0,,10/7/2017,31,0,2017,3457
,2/24/2018,,French Guiana,,31,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,31,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,31,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,31,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,31,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,31,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,31,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,31,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,31,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,32,,187,12/30/2017,32,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,32,,2,12/30/2017,32,29,2017,292
1515,12/30/2017,13.71,Bolivia,0,32,,599,12/30/2017,32,"1,515",2017,11052
27701,12/30/2017,13.24,Brazil,,32,,"8,523",12/30/2017,32,"27,701",2017,209288
19,12/30/2017,32.76,Cayman Islands,,32,,0,12/30/2017,32,19,2017,58
157,12/30/2017,5.43,Jamaica,,32,,0,12/30/2017,32,157,2017,2890
513,12/30/2017,3.03,Guatemala,,32,,119,12/30/2017,32,513,2017,16914
120,12/30/2017,1.3,Honduras,,32,,4,12/30/2017,32,120,2017,9265
7,12/30/2017,6.25,Grenada,,32,,6,12/30/2017,32,7,2017,112
0,12/30/2017,0,Dominica,,32,,0,12/30/2017,32,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,32,,0,12/30/2017,32,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,32,,"2,134",12/30/2017,32,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,32,,3,12/30/2017,32,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,32,,0,12/30/2017,32,0,2017,35
1772,12/30/2017,36.12,Costa Rica,,32,,"1,772",12/30/2017,32,"1,772",2017,4906
0,12/30/2017,0,Canada,0,32,0,,12/30/2017,32,0,2017,0
86,12/30/2017,21.77,Bahamas,,32,,0,12/30/2017,32,86,2017,395
684,12/30/2017,1.55,Argentina,,32,,250,12/30/2017,32,684,2017,44271
628,12/30/2017,0.49,Mexico,,32,,628,12/30/2017,32,628,2017,129163
2,12/30/2017,40,Montserrat,,32,,0,12/30/2017,32,2,2017,5
416,12/30/2017,277.33,Curaçao,,32,,140,12/30/2017,32,416,2017,150
706,12/30/2017,613.91,Aruba,,32,,617,12/30/2017,32,706,2017,115
600,12/30/2017,9.65,Nicaragua,,32,,,12/30/2017,32,600,2017,6218
1891,12/30/2017,46.13,Panama,,32,,243,12/30/2017,32,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,32,,2,12/30/2017,32,84,2017,6811
5361,12/30/2017,16.67,Peru,,32,,513,12/30/2017,32,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,32,,0,12/30/2017,32,4,2017,53
12,12/30/2017,70.59,Anguilla,,32,,4,12/30/2017,32,12,2017,17
0,12/30/2017,0,Saint Lucia,0,32,,0,12/30/2017,32,0,2017,165
9,12/30/2017,1.6,Suriname,,32,,1,12/30/2017,32,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,32,,1,12/30/2017,32,28,2017,53
0,10/7/2017,0,Uruguay,0,32,0,,10/7/2017,32,0,2017,3457
,2/24/2018,,French Guiana,,32,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,32,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,32,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,32,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,32,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,32,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,32,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,32,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,32,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,33,,187,12/30/2017,33,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,33,,2,12/30/2017,33,29,2017,292
1520,12/30/2017,13.75,Bolivia,0,33,,600,12/30/2017,33,"1,520",2017,11052
27949,12/30/2017,13.35,Brazil,,33,,"8,569",12/30/2017,33,"27,949",2017,209288
19,12/30/2017,32.76,Cayman Islands,,33,,0,12/30/2017,33,19,2017,58
157,12/30/2017,5.43,Jamaica,,33,,0,12/30/2017,33,157,2017,2890
539,12/30/2017,3.19,Guatemala,,33,,122,12/30/2017,33,539,2017,16914
120,12/30/2017,1.3,Honduras,,33,,4,12/30/2017,33,120,2017,9265
7,12/30/2017,6.25,Grenada,,33,,6,12/30/2017,33,7,2017,112
0,12/30/2017,0,Dominica,,33,,0,12/30/2017,33,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,33,,0,12/30/2017,33,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,33,,"2,134",12/30/2017,33,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,33,,3,12/30/2017,33,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,33,,0,12/30/2017,33,0,2017,35
1859,12/30/2017,37.89,Costa Rica,,33,,"1,859",12/30/2017,33,"1,859",2017,4906
0,12/30/2017,0,Canada,0,33,0,,12/30/2017,33,0,2017,0
86,12/30/2017,21.77,Bahamas,,33,,0,12/30/2017,33,86,2017,395
684,12/30/2017,1.55,Argentina,,33,,250,12/30/2017,33,684,2017,44271
628,12/30/2017,0.49,Mexico,,33,,628,12/30/2017,33,628,2017,129163
2,12/30/2017,40,Montserrat,,33,,0,12/30/2017,33,2,2017,5
416,12/30/2017,277.33,Curaçao,,33,,140,12/30/2017,33,416,2017,150
706,12/30/2017,613.91,Aruba,,33,,617,12/30/2017,33,706,2017,115
622,12/30/2017,10,Nicaragua,,33,,,12/30/2017,33,622,2017,6218
1891,12/30/2017,46.13,Panama,,33,,243,12/30/2017,33,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,33,,2,12/30/2017,33,84,2017,6811
5361,12/30/2017,16.67,Peru,,33,,513,12/30/2017,33,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,33,,0,12/30/2017,33,4,2017,53
12,12/30/2017,70.59,Anguilla,,33,,4,12/30/2017,33,12,2017,17
0,12/30/2017,0,Saint Lucia,0,33,,0,12/30/2017,33,0,2017,165
9,12/30/2017,1.6,Suriname,,33,,1,12/30/2017,33,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,33,,1,12/30/2017,33,28,2017,53
0,10/7/2017,0,Uruguay,0,33,0,,10/7/2017,33,0,2017,3457
,2/24/2018,,French Guiana,,33,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,33,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,33,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,33,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,33,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,33,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,33,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,33,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,33,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,34,,187,12/30/2017,34,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,34,,2,12/30/2017,34,29,2017,292
1523,12/30/2017,13.78,Bolivia,0,34,,601,12/30/2017,34,"1,523",2017,11052
28180,12/30/2017,13.46,Brazil,,34,,"8,621",12/30/2017,34,"28,180",2017,209288
19,12/30/2017,32.76,Cayman Islands,,34,,0,12/30/2017,34,19,2017,58
157,12/30/2017,5.43,Jamaica,,34,,0,12/30/2017,34,157,2017,2890
554,12/30/2017,3.28,Guatemala,,34,,127,12/30/2017,34,554,2017,16914
120,12/30/2017,1.3,Honduras,,34,,4,12/30/2017,34,120,2017,9265
7,12/30/2017,6.25,Grenada,,34,,6,12/30/2017,34,7,2017,112
0,12/30/2017,0,Dominica,,34,,0,12/30/2017,34,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,34,,0,12/30/2017,34,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,34,,"2,134",12/30/2017,34,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,34,,3,12/30/2017,34,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,34,,0,12/30/2017,34,0,2017,35
1932,12/30/2017,39.38,Costa Rica,,34,,"1,932",12/30/2017,34,"1,932",2017,4906
0,12/30/2017,0,Canada,0,34,0,,12/30/2017,34,0,2017,0
86,12/30/2017,21.77,Bahamas,,34,,0,12/30/2017,34,86,2017,395
684,12/30/2017,1.55,Argentina,,34,,250,12/30/2017,34,684,2017,44271
628,12/30/2017,0.49,Mexico,,34,,628,12/30/2017,34,628,2017,129163
2,12/30/2017,40,Montserrat,,34,,0,12/30/2017,34,2,2017,5
416,12/30/2017,277.33,Curaçao,,34,,140,12/30/2017,34,416,2017,150
706,12/30/2017,613.91,Aruba,,34,,617,12/30/2017,34,706,2017,115
654,12/30/2017,10.52,Nicaragua,,34,,,12/30/2017,34,654,2017,6218
1891,12/30/2017,46.13,Panama,,34,,243,12/30/2017,34,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,34,,2,12/30/2017,34,84,2017,6811
5361,12/30/2017,16.67,Peru,,34,,513,12/30/2017,34,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,34,,0,12/30/2017,34,4,2017,53
12,12/30/2017,70.59,Anguilla,,34,,4,12/30/2017,34,12,2017,17
0,12/30/2017,0,Saint Lucia,0,34,,0,12/30/2017,34,0,2017,165
9,12/30/2017,1.6,Suriname,,34,,1,12/30/2017,34,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,34,,1,12/30/2017,34,28,2017,53
0,10/7/2017,0,Uruguay,0,34,0,,10/7/2017,34,0,2017,3457
,2/24/2018,,French Guiana,,34,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,34,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,34,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,34,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,34,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,34,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,34,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,34,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,34,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,35,,187,12/30/2017,35,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,35,,2,12/30/2017,35,29,2017,292
1527,12/30/2017,13.82,Bolivia,0,35,,602,12/30/2017,35,"1,527",2017,11052
19,12/30/2017,32.76,Cayman Islands,,35,,0,12/30/2017,35,19,2017,58
120,12/30/2017,1.3,Honduras,,35,,4,12/30/2017,35,120,2017,9265
157,12/30/2017,5.43,Jamaica,,35,,0,12/30/2017,35,157,2017,2890
568,12/30/2017,3.36,Guatemala,,35,,134,12/30/2017,35,568,2017,16914
7,12/30/2017,6.25,Grenada,,35,,6,12/30/2017,35,7,2017,112
0,12/30/2017,0,Dominica,,35,,0,12/30/2017,35,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,35,,0,12/30/2017,35,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,35,,"2,134",12/30/2017,35,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,35,,3,12/30/2017,35,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,35,,0,12/30/2017,35,0,2017,35
1979,12/30/2017,40.34,Costa Rica,,35,,"1,979",12/30/2017,35,"1,979",2017,4906
0,12/30/2017,0,Canada,0,35,0,,12/30/2017,35,0,2017,0
28388,12/30/2017,13.56,Brazil,,35,,"8,655",12/30/2017,35,"28,388",2017,209288
86,12/30/2017,21.77,Bahamas,,35,,0,12/30/2017,35,86,2017,395
684,12/30/2017,1.55,Argentina,,35,,250,12/30/2017,35,684,2017,44271
628,12/30/2017,0.49,Mexico,,35,,628,12/30/2017,35,628,2017,129163
2,12/30/2017,40,Montserrat,,35,,0,12/30/2017,35,2,2017,5
416,12/30/2017,277.33,Curaçao,,35,,140,12/30/2017,35,416,2017,150
706,12/30/2017,613.91,Aruba,,35,,617,12/30/2017,35,706,2017,115
667,12/30/2017,10.73,Nicaragua,,35,,,12/30/2017,35,667,2017,6218
1891,12/30/2017,46.13,Panama,,35,,243,12/30/2017,35,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,35,,2,12/30/2017,35,84,2017,6811
5361,12/30/2017,16.67,Peru,,35,,513,12/30/2017,35,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,35,,0,12/30/2017,35,4,2017,53
12,12/30/2017,70.59,Anguilla,,35,,4,12/30/2017,35,12,2017,17
0,12/30/2017,0,Saint Lucia,0,35,,0,12/30/2017,35,0,2017,165
9,12/30/2017,1.6,Suriname,,35,,1,12/30/2017,35,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,35,,1,12/30/2017,35,28,2017,53
0,10/7/2017,0,Uruguay,0,35,0,,10/7/2017,35,0,2017,3457
,2/24/2018,,French Guiana,,35,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,35,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,35,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,35,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,35,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,35,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,35,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,35,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,35,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,36,,187,12/30/2017,36,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,36,,2,12/30/2017,36,29,2017,292
1532,12/30/2017,13.86,Bolivia,0,36,,603,12/30/2017,36,"1,532",2017,11052
19,12/30/2017,32.76,Cayman Islands,,36,,0,12/30/2017,36,19,2017,58
120,12/30/2017,1.3,Honduras,,36,,4,12/30/2017,36,120,2017,9265
157,12/30/2017,5.43,Jamaica,,36,,0,12/30/2017,36,157,2017,2890
580,12/30/2017,3.43,Guatemala,,36,,136,12/30/2017,36,580,2017,16914
7,12/30/2017,6.25,Grenada,,36,,6,12/30/2017,36,7,2017,112
0,12/30/2017,0,Dominica,,36,,0,12/30/2017,36,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,36,,0,12/30/2017,36,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,36,,"2,134",12/30/2017,36,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,36,,3,12/30/2017,36,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,36,,0,12/30/2017,36,0,2017,35
2033,12/30/2017,41.44,Costa Rica,,36,,"2,033",12/30/2017,36,"2,033",2017,4906
0,12/30/2017,0,Canada,0,36,0,,12/30/2017,36,0,2017,0
28559,12/30/2017,13.65,Brazil,,36,,"8,689",12/30/2017,36,"28,559",2017,209288
86,12/30/2017,21.77,Bahamas,,36,,0,12/30/2017,36,86,2017,395
684,12/30/2017,1.55,Argentina,,36,,250,12/30/2017,36,684,2017,44271
628,12/30/2017,0.49,Mexico,,36,,628,12/30/2017,36,628,2017,129163
2,12/30/2017,40,Montserrat,,36,,0,12/30/2017,36,2,2017,5
416,12/30/2017,277.33,Curaçao,,36,,140,12/30/2017,36,416,2017,150
706,12/30/2017,613.91,Aruba,,36,,617,12/30/2017,36,706,2017,115
689,12/30/2017,11.08,Nicaragua,,36,,,12/30/2017,36,689,2017,6218
1891,12/30/2017,46.13,Panama,,36,,243,12/30/2017,36,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,36,,2,12/30/2017,36,84,2017,6811
5361,12/30/2017,16.67,Peru,,36,,513,12/30/2017,36,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,36,,0,12/30/2017,36,4,2017,53
12,12/30/2017,70.59,Anguilla,,36,,4,12/30/2017,36,12,2017,17
0,12/30/2017,0,Saint Lucia,0,36,,0,12/30/2017,36,0,2017,165
9,12/30/2017,1.6,Suriname,,36,,1,12/30/2017,36,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,36,,1,12/30/2017,36,28,2017,53
0,10/7/2017,0,Uruguay,0,36,0,,10/7/2017,36,0,2017,3457
,2/24/2018,,French Guiana,,36,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,36,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,36,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,36,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,36,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,36,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,36,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,36,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,36,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,37,,187,12/30/2017,37,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,37,,2,12/30/2017,37,29,2017,292
1535,12/30/2017,13.89,Bolivia,0,37,,603,12/30/2017,37,"1,535",2017,11052
19,12/30/2017,32.76,Cayman Islands,,37,,0,12/30/2017,37,19,2017,58
120,12/30/2017,1.3,Honduras,,37,,4,12/30/2017,37,120,2017,9265
157,12/30/2017,5.43,Jamaica,,37,,0,12/30/2017,37,157,2017,2890
597,12/30/2017,3.53,Guatemala,,37,,139,12/30/2017,37,597,2017,16914
7,12/30/2017,6.25,Grenada,,37,,6,12/30/2017,37,7,2017,112
0,12/30/2017,0,Dominica,,37,,0,12/30/2017,37,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,37,,0,12/30/2017,37,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,37,,"2,134",12/30/2017,37,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,37,,3,12/30/2017,37,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,37,,0,12/30/2017,37,0,2017,35
2084,12/30/2017,42.48,Costa Rica,,37,,"2,084",12/30/2017,37,"2,084",2017,4906
0,12/30/2017,0,Canada,0,37,0,,12/30/2017,37,0,2017,0
28769,12/30/2017,13.75,Brazil,,37,,"8,726",12/30/2017,37,"28,769",2017,209288
86,12/30/2017,21.77,Bahamas,,37,,0,12/30/2017,37,86,2017,395
684,12/30/2017,1.55,Argentina,,37,,250,12/30/2017,37,684,2017,44271
628,12/30/2017,0.49,Mexico,,37,,628,12/30/2017,37,628,2017,129163
2,12/30/2017,40,Montserrat,,37,,0,12/30/2017,37,2,2017,5
416,12/30/2017,277.33,Curaçao,,37,,140,12/30/2017,37,416,2017,150
706,12/30/2017,613.91,Aruba,,37,,617,12/30/2017,37,706,2017,115
696,12/30/2017,11.19,Nicaragua,,37,,,12/30/2017,37,696,2017,6218
1891,12/30/2017,46.13,Panama,,37,,243,12/30/2017,37,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,37,,2,12/30/2017,37,84,2017,6811
5361,12/30/2017,16.67,Peru,,37,,513,12/30/2017,37,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,37,,0,12/30/2017,37,4,2017,53
12,12/30/2017,70.59,Anguilla,,37,,4,12/30/2017,37,12,2017,17
0,12/30/2017,0,Saint Lucia,0,37,,0,12/30/2017,37,0,2017,165
9,12/30/2017,1.6,Suriname,,37,,1,12/30/2017,37,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,37,,1,12/30/2017,37,28,2017,53
0,10/7/2017,0,Uruguay,0,37,0,,10/7/2017,37,0,2017,3457
,2/24/2018,,French Guiana,,37,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,37,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,37,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,37,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,37,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,37,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,37,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,37,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,37,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,38,,187,12/30/2017,38,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,38,,2,12/30/2017,38,29,2017,292
1538,12/30/2017,13.92,Bolivia,0,38,,603,12/30/2017,38,"1,538",2017,11052
19,12/30/2017,32.76,Cayman Islands,,38,,0,12/30/2017,38,19,2017,58
120,12/30/2017,1.3,Honduras,,38,,4,12/30/2017,38,120,2017,9265
157,12/30/2017,5.43,Jamaica,,38,,0,12/30/2017,38,157,2017,2890
613,12/30/2017,3.62,Guatemala,,38,,141,12/30/2017,38,613,2017,16914
7,12/30/2017,6.25,Grenada,,38,,6,12/30/2017,38,7,2017,112
0,12/30/2017,0,Dominica,,38,,0,12/30/2017,38,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,38,,0,12/30/2017,38,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,38,,"2,134",12/30/2017,38,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,38,,3,12/30/2017,38,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,38,,0,12/30/2017,38,0,2017,35
2126,12/30/2017,43.33,Costa Rica,,38,,"2,126",12/30/2017,38,"2,126",2017,4906
0,12/30/2017,0,Canada,0,38,0,,12/30/2017,38,0,2017,0
28982,12/30/2017,13.85,Brazil,,38,,"8,750",12/30/2017,38,"28,982",2017,209288
86,12/30/2017,21.77,Bahamas,,38,,0,12/30/2017,38,86,2017,395
684,12/30/2017,1.55,Argentina,,38,,250,12/30/2017,38,684,2017,44271
628,12/30/2017,0.49,Mexico,,38,,628,12/30/2017,38,628,2017,129163
2,12/30/2017,40,Montserrat,,38,,0,12/30/2017,38,2,2017,5
416,12/30/2017,277.33,Curaçao,,38,,140,12/30/2017,38,416,2017,150
706,12/30/2017,613.91,Aruba,,38,,617,12/30/2017,38,706,2017,115
705,12/30/2017,11.34,Nicaragua,,38,,,12/30/2017,38,705,2017,6218
1891,12/30/2017,46.13,Panama,,38,,243,12/30/2017,38,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,38,,2,12/30/2017,38,84,2017,6811
5361,12/30/2017,16.67,Peru,,38,,513,12/30/2017,38,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,38,,0,12/30/2017,38,4,2017,53
12,12/30/2017,70.59,Anguilla,,38,,4,12/30/2017,38,12,2017,17
0,12/30/2017,0,Saint Lucia,0,38,,0,12/30/2017,38,0,2017,165
9,12/30/2017,1.6,Suriname,,38,,1,12/30/2017,38,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,38,,1,12/30/2017,38,28,2017,53
0,10/7/2017,0,Uruguay,0,38,0,,10/7/2017,38,0,2017,3457
,2/24/2018,,French Guiana,,38,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,38,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,38,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,38,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,38,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,38,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,38,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,38,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,38,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,39,,187,12/30/2017,39,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,39,,2,12/30/2017,39,29,2017,292
1541,12/30/2017,13.94,Bolivia,0,39,,604,12/30/2017,39,"1,541",2017,11052
19,12/30/2017,32.76,Cayman Islands,,39,,0,12/30/2017,39,19,2017,58
120,12/30/2017,1.3,Honduras,,39,,4,12/30/2017,39,120,2017,9265
157,12/30/2017,5.43,Jamaica,,39,,0,12/30/2017,39,157,2017,2890
620,12/30/2017,3.67,Guatemala,,39,,141,12/30/2017,39,620,2017,16914
7,12/30/2017,6.25,Grenada,,39,,6,12/30/2017,39,7,2017,112
0,12/30/2017,0,Dominica,,39,,0,12/30/2017,39,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,39,,0,12/30/2017,39,9,2017,10767
1498,12/30/2017,3.05,Colombia,,39,,3,12/30/2017,39,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,39,,"2,134",12/30/2017,39,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,39,,0,12/30/2017,39,0,2017,35
2158,12/30/2017,43.99,Costa Rica,,39,,"2,158",12/30/2017,39,"2,158",2017,4906
0,12/30/2017,0,Canada,0,39,0,,12/30/2017,39,0,2017,0
29151,12/30/2017,13.93,Brazil,,39,,"8,776",12/30/2017,39,"29,151",2017,209288
86,12/30/2017,21.77,Bahamas,,39,,0,12/30/2017,39,86,2017,395
684,12/30/2017,1.55,Argentina,,39,,250,12/30/2017,39,684,2017,44271
628,12/30/2017,0.49,Mexico,,39,,628,12/30/2017,39,628,2017,129163
2,12/30/2017,40,Montserrat,,39,,0,12/30/2017,39,2,2017,5
416,12/30/2017,277.33,Curaçao,,39,,140,12/30/2017,39,416,2017,150
706,12/30/2017,613.91,Aruba,,39,,617,12/30/2017,39,706,2017,115
711,12/30/2017,11.43,Nicaragua,,39,,,12/30/2017,39,711,2017,6218
1891,12/30/2017,46.13,Panama,,39,,243,12/30/2017,39,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,39,,2,12/30/2017,39,84,2017,6811
5361,12/30/2017,16.67,Peru,,39,,513,12/30/2017,39,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,39,,0,12/30/2017,39,4,2017,53
12,12/30/2017,70.59,Anguilla,,39,,4,12/30/2017,39,12,2017,17
0,12/30/2017,0,Saint Lucia,0,39,,0,12/30/2017,39,0,2017,165
9,12/30/2017,1.6,Suriname,,39,,1,12/30/2017,39,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,39,,1,12/30/2017,39,28,2017,53
0,10/7/2017,0,Uruguay,0,39,0,,10/7/2017,39,0,2017,3457
,2/24/2018,,French Guiana,,39,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,39,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,39,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,39,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,39,,,12/31/2016,-,,2017,1369
